"SPECIES_CD","LIFE_STAGE","PRES","N","SOURCE","LON_M","LAT_M","Habitat","Mangrove_Dist","Depth","SD_Depth","Slope","Curvature","Plan_Curve","BPI_Fine","BPI_Broad","Rugosity","Mean_Sum_Temp","Mean_Sum_DO","Mean_Sum_Sal","Mean_Win_Temp","Mean_Win_DO","Mean_Win_Sal"
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269590.831523066,136232.306355221,"3",17.0710678100586,-0.765353560447693,0.00908927526324987,0.125680297613144,-0.00808620546013117,-0.000867644499521703,-13,-7,1,30.0160217285156,5.466721534729,26.0892486572266,22.0722599029541,7.32506608963013,27.3888206481934
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",282493.685867426,131188.645768121,"3",81.5685424804688,-1.12877762317657,0.0112981200218201,0.15681280195713,-0.0255947094410658,-0.00610116496682167,-13,48,1,30.3562889099121,5.98211860656738,35.603328704834,22.7488708496094,6.98937273025513,36.3238487243652
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",282610.981661356,130752.875077286,"3",20,-1.38045859336853,0.0299818608909845,0.417147994041443,-0.0565504990518093,0.00218355306424201,-13,48,1.00000095367432,30.3684749603271,5.98874664306641,35.6137886047363,22.7757225036621,6.99307823181152,36.3537864685059
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",281441.452780008,129487.182489117,"3",19.1421356201172,-0.935910165309906,0.0610918216407299,0.841245412826538,-0.208711594343185,-0.0108425002545118,-13,48,1.00001204013824,30.3462810516357,5.94226837158203,35.5547409057617,22.6714096069336,6.97030925750732,36.2472763061523
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",282335.536648896,128463.460732473,"3",10,-0.461583971977234,0.0233154408633709,0.326715886592865,0.0394586287438869,0.0250769890844822,-13,104,1,30.388708114624,5.9821081161499,35.557186126709,22.8194198608398,6.97102403640747,36.4142227172852
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269581.828929665,135838.980104614,"3",7.07106781005859,-0.531631886959076,0.135617300868034,1.89326000213623,-0.231391906738281,0.0187131706625223,-13,-7,1.00002002716064,30.0201053619385,5.49263286590576,27.1136035919189,22.1023139953613,7.29260158538818,27.4265422821045
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269326.171908729,135144.149354717,"3",5,-0.45044007897377,0.309946298599243,4.25272798538208,-0.636505782604218,0.245746806263924,-13,-7,1.00037395954132,30.0310115814209,5.54952812194824,29.1700897216797,22.1704864501953,7.24683618545532,27.3613452911377
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269102.904711733,134399.640284958,"3",14.1421356201172,-1.03685808181763,0.14515520632267,1.97240304946899,-0.249678403139114,0.0231171101331711,-13,-7,1.00009596347809,30.0422611236572,5.60818767547607,31.0422210693359,22.2436943054199,7.25605154037476,27.2648429870605
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",260243.698123968,103226.860868281,"3",7194.9453125,-0.321669310331345,0.218094393610954,1.55718505382538,0.108548901975155,0.347844511270523,-13,48,1.00191795825958,30.5757942199707,5.56070184707642,32.8063468933105,22.2192783355713,6.91661310195923,28.8076324462891
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",260818.166889016,105176.885578464,"3",5006.7724609375,-0.308848589658737,0.00849538389593363,0.110600396990776,0.0498905181884766,-0.00375975202769041,-13,48,1.00000095367432,30.5536708831787,5.62310314178467,35.0654182434082,22.1931533813477,6.92786550521851,29.6752414703369
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269015.778845471,133561.674058098,"3",12.0710678100586,-1.41014349460602,0.191094994544983,2.51739597320557,-1.0935959815979,-0.0983462780714035,-13,-7,1.00033104419708,30.0536937713623,5.66800212860107,32.1472854614258,22.3220958709717,7.32098484039307,27.2013263702393
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267456.03608043,132937.757609815,"11",0,0.103791773319244,0.337415397167206,4.04573106765747,7.47016096115112,3.87330198287964,402,48,1.00465798377991,30.076509475708,5.7476487159729,31.8655109405518,22.3960285186768,7.46834087371826,25.7144622802734
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267221.411898988,132224.247506356,"3",7.07106781005859,-0.755774021148682,0.29318580031395,4.07434320449829,-0.190758302807808,0.376025587320328,-13,-7,1.0003889799118,30.084587097168,5.78597402572632,29.5473899841309,22.4378547668457,7.63190364837646,25.1093788146973
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267214.184145901,132062.469690516,"3",5,-0.65731281042099,0.261189788579941,3.51026296615601,-0.956731379032135,-0.0289429798722267,-13,-7,1.00033497810364,30.0857582092285,5.79282522201538,28.8673515319824,22.4461612701416,7.67524480819702,24.9836559295654
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267258.567448938,131432.344659087,"3",17.0710678100586,-1.12482917308807,0.019896000623703,0.228900894522667,-0.118831597268581,0.00644543208181858,-13,-7,1.0000079870224,30.0894565582275,5.81547069549561,26.0781307220459,22.4746856689453,7.85485601425171,24.4938201904297
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266983.173131921,131223.800210062,"3",14.1421356201172,-0.99057811498642,0.134639993309975,1.83906197547913,-0.408084213733673,0.114239297807217,-13,-7,1.00010001659393,30.0942649841309,5.83013391494751,25.2092151641846,22.4850234985352,7.9132251739502,24.1432285308838
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266942.485909548,131118.353872041,"3",15,-1.10783779621124,0.0460124686360359,0.594731986522675,-0.303618013858795,0.0135565102100372,-13,-7,1.00003099441528,30.0955257415771,5.83497858047485,24.722240447998,22.489725112915,7.94604158401489,24.0220966339111
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266874.789539836,130986.184988113,"3",12.0710678100586,-1.06236863136292,0.0539713688194752,0.745576024055481,-0.00234603905119002,0.0854678526520729,-13,-7,1.00000894069672,30.0973682403564,5.84121417999268,24.1785411834717,22.4951953887939,7.98325395584106,23.8708076477051
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266820.829900134,130720.039471739,"3",5,-0.745802342891693,0.335228204727173,4.62634515762329,-1.35699498653412,-0.227338701486588,-13,-7,1.0003889799118,30.0999717712402,5.85127544403076,23.0048713684082,22.505672454834,8.06447887420654,23.6001720428467
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266794.043736896,130447.3831208,"3",28.2842712402344,-1.14958989620209,0.0046851821243763,0.0461986809968948,-0.0214538592845201,0.00125774496700615,-13,-7,1,30.102352142334,5.86045742034912,21.7802352905273,22.515962600708,8.15008926391602,23.3313941955566
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266999.248057501,130222.415282311,"3",7.07106781005859,-0.906673729419708,0.215460896492004,2.95228505134583,-0.757423579692841,-0.213085293769836,-13,-7,1.00012505054474,30.1009693145752,5.86201810836792,20.3549518585205,22.5244121551514,8.24801254272461,23.1487064361572
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266992.187755354,130026.296669359,"3",15,-1.10574412345886,0.0492152608931065,0.682658076286316,-0.0226030293852091,0.0590294003486633,-13,-7,1.00000596046448,30.1025409698486,5.86779832839966,19.434534072876,22.5316257476807,8.31323623657227,22.9434127807617
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266683.865797144,129962.71840525,"11",0,0.162471726536751,0.327983796596527,4.06328582763672,6.2636399269104,2.72169399261475,402,48,1.00379705429077,30.1088275909424,5.87623453140259,20.2865352630615,22.5304870605469,8.26044750213623,22.9441719055176
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266578.731988737,129876.893034344,"4",30,-1.13947629928589,0.00262730405665934,0.0332186110317707,-0.0202360209077597,0.00019625409913715,-13,-7,1,30.1121616363525,5.8801417350769,20.622127532959,22.5303955078125,8.24210166931152,22.9537467956543
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266338.190127108,129321.791565153,"4",12.0710678100586,-0.304800391197205,NA,0,0,0,-13,48,1,30.1279125213623,5.892578125,22.3161201477051,22.5279922485352,8.15633678436279,23.1544799804688
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",279427.481707008,120683.268523823,"3",15,-0.515464007854462,0.0491473414003849,0.675965070724487,-0.167483404278755,0.00168553099501878,-13,48,1.00000894069672,30.4325180053711,5.95391464233398,35.5109748840332,22.7992324829102,6.93708944320679,35.7287063598633
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",262700.885040152,105983.087242917,"3",3423.05078125,-1.61932468414307,0.00615190295502543,0.085040383040905,0.0208520907908678,0.00865687243640423,-13,-7,1,30.5608825683594,5.65264654159546,35.5109748840332,22.2091732025146,6.93564939498901,30.5341262817383
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",268081.020190494,117535.712257654,"3",5,-0.305664420127869,0.00801319256424904,0.0989278927445412,-0.0248647890985012,0.00296758604235947,-13,-7,1.00000095367432,30.3887176513672,5.77697277069092,35.4294357299805,22.2445812225342,7.03161382675171,31.5946750640869
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",268761.455434606,117104.917174517,"3",26.2132034301758,-0.304800391197205,NA,0,0,0,-13,-7,1,30.3965358734131,5.76586961746216,35.4158897399902,22.251392364502,7.0475697517395,31.9440116882324
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269265.448727125,116942.441465217,"3",24.1421356201172,-0.304800391197205,0,0,0,0,-13,-7,1,30.3998355865479,5.76129817962646,35.4167137145996,22.262035369873,7.06316423416138,32.1592826843262
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269544.836779996,117208.648385362,"4",35,-0.31581449508667,0.00926584284752607,0.127280503511429,0.0117908697575331,-0.00919882394373417,-13,48,1,30.3943519592285,5.76111793518066,35.3503570556641,22.2761287689209,7.09100437164307,32.1523513793945
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269644.919541892,116342.864727477,"3",10,-0.305187255144119,0.000462332885945216,0.00570873683318496,-0.000353097886545584,-0.00157108099665493,-13,-7,1,30.4125232696533,5.75797462463379,35.5318298339844,22.2619686126709,7.04249429702759,32.4883003234863
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",270138.684232365,115833.625560399,"3",100,-1.04886555671692,0.112563103437424,1.52939605712891,-0.602625072002411,-0.0708219930529594,-13,-7,1.00008797645569,30.4236068725586,5.75787878036499,35.6577529907227,22.2705383300781,7.03033447265625,32.8128700256348
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",268530.613707477,114219.031152722,"3",15,-0.676407098770142,0.0634574592113495,0.874948918819427,0.21159790456295,0.0120160495862365,-13,104,1.00001299381256,30.4549465179443,5.75175142288208,35.8396606445312,22.1918430328369,6.80913829803467,32.6871643066406
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266131.765837038,110588.995010893,"3",2081.98486328125,-0.304800391197205,0,0,0,0,-13,104,1,30.5153923034668,5.7381649017334,35.761791229248,22.1686096191406,6.68895530700684,32.5690383911133
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",265745.892569177,109612.257142542,"8",1925.66015625,-0.809415757656097,0.0180214997380972,0.248009607195854,0.0785586833953857,0.0337609313428402,-13,48,1.00000095367432,30.5278720855713,5.73151302337646,35.6406402587891,22.1902446746826,6.76252317428589,32.4489936828613
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266416.763523882,129088.432959882,"4",7.07106781005859,-0.304800391197205,0.00321382796391845,0.0207156091928482,0,0,-13,48,1,30.132022857666,5.8924617767334,22.7270393371582,22.5271549224854,8.14299774169922,23.2570705413818
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266522.658362004,128618.138830419,"4",25,-0.321975290775299,0.00295752310194075,0.0400051511824131,-0.0150162000209093,-0.00664837099611759,-13,48,1,30.1431827545166,5.89080333709717,24.5045356750488,22.5203399658203,8.05757427215576,23.6340923309326
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266330.105850135,128315.858475972,"3",12.0710678100586,-0.321642130613327,0.0073236171156168,0.102515697479248,0.00847792625427246,0.00604881811887026,-13,48,1,30.1541748046875,5.89647388458252,26.3400955200195,22.5125141143799,7.94321250915527,23.9220390319824
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266360.125372966,127939.351601405,"3",5,-0.304800391197205,0.0889838635921478,1.00567197799683,-0.584435105323792,0,-13,48,1.00018095970154,30.1641368865967,5.89537620544434,28.0077686309814,22.5043907165527,7.84948348999023,24.2670993804932
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266391.21239187,127753.393576431,"3",5,-0.304800391197205,0,0,0,0,-13,48,1,30.1690368652344,5.89416360855103,28.8285140991211,22.4999923706055,7.80265188217163,24.4469242095947
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266429.596996746,127515.404771311,"3",7.07106781005859,-0.304800391197205,0.00149470800533891,0.0179316308349371,0.0122948903590441,0,-13,48,1,30.1750545501709,5.89242649078369,29.8243198394775,22.4941902160645,7.74406480789185,24.6726627349854
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266334.594500033,127206.962670341,"3",10,-0.327322781085968,0.0131397098302841,0.174955204129219,0.116591602563858,0.0628887787461281,-13,48,1.00000202655792,30.1840934753418,5.89494657516479,31.1657638549805,22.4849739074707,7.64905786514282,24.9506301879883
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266334.967651681,127131.633477768,"3",5,-0.318802088499069,0.0114835603162646,0.148851200938225,0.0693165063858032,0.0132641503587365,-13,48,1.00000095367432,30.1860294342041,5.89479207992554,31.4538822174072,22.4827919006348,7.62921047210693,25.0200271606445
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266336.3998089,126842.50237612,"3",5,-0.334467053413391,0.0171662494540215,0.237684801220894,0.0284659899771214,-0.0197356902062893,-13,48,1.00000095367432,30.1933727264404,5.89416980743408,32.4999771118164,22.4739608764648,7.55336475372314,25.2867622375488
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266325.856397839,126331.750390012,"3",5,-0.43002113699913,0.016418669372797,0.2220449000597,-0.0739271566271782,-0.0267695598304272,-13,48,1.00000095367432,30.2057876586914,5.89337778091431,34.0468521118164,22.4570846557617,7.42401742935181,25.7459774017334
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266356.779839443,125976.297141859,"3",5,-0.304800391197205,0.0154347000643611,0.0996274426579475,0.000243902206420898,0,-13,48,1.00001001358032,30.2137851715088,5.89156484603882,34.8740081787109,22.4447479248047,7.34217929840088,26.0652275085449
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266615.112267701,125595.38530508,"4",10,-0.344434142112732,0.0417083315551281,0.0134728197008371,0.106745399534702,-0.124523803591728,-13,48,1.00011396408081,30.2205181121826,5.88204145431519,35.556697845459,22.4309272766113,7.27373170852661,26.4591407775879
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266661.233920347,124814.610417031,"3",10,-0.304800391197205,0.000429083011113107,0.00276577309705317,0,0,-13,48,1,30.2371940612793,5.87850332260132,36.0595397949219,22.4026699066162,7.12335205078125,27.1149559020996
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266767.664541877,124446.240445912,"3",14.1421356201172,-0.304800391197205,NA,0,0,0,-13,48,1,30.2444114685059,5.8737530708313,35.9594802856445,22.3895378112793,7.07054710388184,27.4367485046387
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267329.588866624,123904.009542274,"3",10,-0.464189082384109,0.0784297287464142,1.09252297878265,0.00677502201870084,0.017232509329915,-13,48,1.00000202655792,30.2525615692139,5.85489797592163,35.8521728515625,22.3688316345215,7.0290675163269,28.0349807739258
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269602.403998278,138828.015023361,"4",14.1421356201172,-0.915820956230164,0.0665768980979919,0.886603474617004,-0.126611694693565,-0.0119746401906013,-13,-7,1.00001704692841,30.0783061981201,5.54821586608887,31.6468200683594,22.1319561004639,7.1500072479248,28.8067951202393
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269981.835894007,137552.670539983,"5",15,-0.93652755022049,0.0462481416761875,0.589440822601318,-0.298598289489746,-0.0220615491271019,-13,-7,1.00002694129944,30.0380783081055,5.48095226287842,27.9924564361572,22.0721035003662,7.26730823516846,28.1691665649414
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269595.693979167,136263.35093921,"3",15,-0.766848266124725,0.0376788005232811,0.48371958732605,-0.192867994308472,-0.0188278593122959,-13,-7,1.00001299381256,30.0157012939453,5.46468687057495,26.0100173950195,22.0699043273926,7.32754373550415,27.3885288238525
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269371.316375984,135352.655456332,"3",12.0710678100586,-0.611873388290405,0.117511302232742,1.64299201965332,-0.0746702030301094,-0.00146695098374039,-13,-7,1.00000500679016,30.0281276702881,5.53387784957886,28.6194038391113,22.1514472961426,7.25409412384033,27.3690586090088
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269327.297668056,135120.890831054,"3",15,-0.990130305290222,0.0794828236103058,1.01777100563049,-0.499471187591553,-0.0826384872198105,-13,-7,1.00006699562073,30.0312480926514,5.55106258392334,29.2251415252686,22.1723766326904,7.2463116645813,27.3663597106934
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269122.142861284,134372.044222999,"3",5,-0.675264418125153,0.187271296977997,2.60269808769226,0.873134613037109,0.475644499063492,-13,-7,1.00012600421906,30.0424327850342,5.6095814704895,31.0842819213867,22.2455921173096,7.25690841674805,27.2799377441406
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267463.228378827,132906.774970389,"3",21.2132034301758,-2.16541028022766,0.0900479927659035,1.10708105564117,-0.383017510175705,0.0823773592710495,-13,-7,1.00010704994202,30.076587677002,5.7487621307373,31.7827796936035,22.3977355957031,7.4747257232666,25.7046031951904
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266977.09739181,131232.632301966,"3",7.07106781005859,-0.721578538417816,0.192162305116653,2.58091306686401,0.28411340713501,0.0296626202762127,-13,-7,1.00010001659393,30.0943012237549,5.83009624481201,25.2362804412842,22.4848346710205,7.91143989562988,24.1453914642334
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266942.552469676,131105.060410904,"3",17.0710678100586,-1.11815857887268,0.0300963707268238,0.376970708370209,-0.194804698228836,0.0175777804106474,-13,-7,1.00001502037048,30.0955905914307,5.83531808853149,24.6749725341797,22.4901332855225,7.94922304153442,24.0127182006836
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266873.800920628,130982.856595794,"3",14.1421356201172,-1.09111630916595,0.0424488708376884,0.555131793022156,-0.0914063528180122,0.0304736699908972,-13,-7,1.00001001358032,30.0974006652832,5.84138011932373,24.154914855957,22.4953956604004,7.98486042022705,23.8660774230957
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266826.905757117,130711.207311542,"3",12.0710678100586,-1.06204545497894,0.111552499234676,1.43987596035004,-0.617689073085785,0.0206754803657532,-13,-7,1.00014102458954,30.0999641418457,5.85146427154541,22.949857711792,22.5060577392578,8.06823539733887,23.5918636322021
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266788.083967681,130432.951761748,"3",17.0710678100586,-1.07525551319122,0.109162300825119,1.42556595802307,-0.732696771621704,-0.247010305523872,-13,-7,1.00010001659393,30.1025466918945,5.86103343963623,21.723690032959,22.5164928436279,8.15412139892578,23.3165683746338
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",269542.665817745,139879.037175316,"3",34.1421356201172,-0.976972639560699,0.00409870222210884,0.0568444915115833,0.00717592192813754,-0.00301001290790737,-13,-7,1,30.1101894378662,5.59963703155518,33.9554710388184,22.1764450073242,7.06638479232788,29.4345664978027
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266580.610302111,129903.489912477,"11",0,-0.432412564754486,0.255752891302109,3.53709602355957,-1.3710789680481,0.0932193100452423,-13,-7,1.00059700012207,30.111743927002,5.87951755523682,20.6705341339111,22.5298252105713,8.23788642883301,22.965274810791
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266433.81137758,127476.652327815,"3",19.1421356201172,-0.309141874313354,0.0071331518702209,0.09666358679533,0.0327593088150024,-0.00101606303360313,-13,48,1,30.1760902404785,5.89217805862427,29.9922180175781,22.4931488037109,7.73379516601562,24.711067199707
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266348.100999708,127322.241781035,"3",14.1421356201172,-0.350722342729568,0.00615800218656659,0.0842925906181335,0.0175536908209324,0.0160252600908279,-13,48,1,30.1809597015381,5.89468002319336,30.6997699737549,22.4883422851562,7.68150234222412,24.8456420898438
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266358.76363879,125981.84600671,"3",12.0710678100586,-0.304800391197205,9.85619141857796e-09,0,0,0,-13,48,1,30.2136344909668,5.89140892028809,34.8637619018555,22.4449348449707,7.34371852874756,26.0619087219238
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266612.051274655,125604.232551188,"3",17.0710678100586,-0.41084897518158,0.0280280392616987,0.383603602647781,-0.189110994338989,-0.0923732370138168,-13,48,1.00000500679016,30.2202968597412,5.8820629119873,35.5426406860352,22.4312973022461,7.27592182159424,26.4506034851074
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266661.393687825,124782.484811597,"3",5,-0.304800391197205,0.0644131973385811,0.812250077724457,-0.699808478355408,0,-13,48,1.00013494491577,30.2379493713379,5.87838697433472,36.0525054931641,22.4014530181885,7.11746597290039,27.142671585083
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",266766.675360982,124442.912099462,"3",7.07106781005859,-0.304800391197205,1.78658705607404e-08,0,0,0,-13,48,1,30.2445526123047,5.87388753890991,35.9565658569336,22.3893985748291,7.06968784332275,27.4389762878418
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267605.273481869,120091.223457755,"3",17.0710678100586,-0.316404938697815,0.00706701586022973,0.0939049869775772,-0.0278586093336344,-0.0219688694924116,-13,48,1,30.3362808227539,5.81717538833618,35.3840446472168,22.2885799407959,7.04224300384521,30.3586463928223
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267669.428985322,117940.196596066,"3",15,-0.304813832044601,0.00023793570289854,0.00199514790438116,0.000642061175312847,-0.000378358905436471,-13,-7,1,30.381477355957,5.78722238540649,35.442024230957,22.245288848877,7.02068567276001,31.3349475860596
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",268081.897411698,117561.196103413,"3",12.0710678100586,-0.330144166946411,0.0390320494771004,0.508988380432129,0.2000402957201,0.0225145593285561,-13,-7,1.00001204013824,30.3882141113281,5.77720355987549,35.4275283813477,22.2451248168945,7.03245830535889,31.5851058959961
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",260597.596684011,104502.372376285,"3",5772.8994140625,-0.306789934635162,0.0577550604939461,0.631419718265533,-0.187182396650314,0.0401306599378586,-13,48,1.00006699562073,30.560998916626,5.60119533538818,34.4363174438477,22.2013969421387,6.92396450042725,29.3668556213379
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",260828.328295408,105156.991504301,"3",5022.63037109375,-0.304800391197205,0,0,0,0,-13,48,1,30.5540561676025,5.62241458892822,35.0560150146484,22.1935176849365,6.92780780792236,29.6701488494873
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",281965.092376572,127711.17297309,"3",12.0710678100586,-0.549365520477295,0.0509753599762917,0.695823788642883,0.209396794438362,-0.0139213502407074,-13,104,1.00002002716064,30.3877944946289,5.9725341796875,35.5311470031738,22.8031616210938,6.95922040939331,36.3697280883789
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",260837.317967135,105173.64849317,"3",4998.48828125,-0.304800391197205,0.00605172896757722,0.0732127577066422,0.0513821803033352,0,-13,48,1.00000095367432,30.5538806915283,5.62305402755737,35.0722961425781,22.1933078765869,6.9279317855835,29.6800861358643
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",262687.859488997,105968.6257398,"3",3437.19311523438,-1.59722530841827,0.00934209581464529,0.131256401538849,-0.000123024001368321,0.00161318702157587,-13,-7,1,30.5609321594238,5.65232038497925,35.5109748840332,22.2091331481934,6.93561172485352,30.5275058746338
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",268103.09601331,117548.009873517,"3",34.1421356201172,-0.513866722583771,0.0441831313073635,0.61034768819809,0.193871304392815,0.0970140099525452,-13,-7,1.00000596046448,30.3884677886963,5.77672386169434,35.4262886047363,22.2453327178955,7.03324699401855,31.5973453521729
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267721.763662112,117938.244571042,"3",54.1421356201172,-0.515105545520782,0.0337675586342812,0.473488390445709,0.022621039301157,0.0289311204105616,-13,-7,1,30.3814449310303,5.78636598587036,35.4373931884766,22.2461090087891,7.02318859100342,31.3487968444824
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267724.595432242,118374.732105047,"3",46.2132034301758,-0.481232821941376,0.0286286603659391,0.398686587810516,-0.059297438710928,-0.030741460621357,-13,-7,1.00000095367432,30.3723793029785,5.79146814346313,35.4113883972168,22.2557506561279,7.03209924697876,31.169605255127
"LUT GRIS","SUBADULT","ABSENCE",0,"MANGROVE VISUAL SURVEY",267627.281834088,118917.064361137,"3",41.2132034301758,-0.30900439620018,0.00963173620402813,0.121506400406361,0.0588319301605225,0.0113216396421194,-13,48,1.00000095367432,30.3613739013672,5.80044031143188,35.3980369567871,22.2655334472656,7.03654432296753,30.9141864776611
